gene_id,gene_name,logFC,logCPM,PValue,FDR,entrezid,aveLen,aveGc
ENSMUSG00000029621,Arpc1a,-0.052119329816525055,5.967256455473551,0.5275373662876454,0.6914489023577701,56443,930.3333333333334,51.59441060551772
ENSMUSG00000035093,Secisbp2l,0.061981678111357845,6.602891030839791,0.5276503297408928,0.6915116351027467,70354,3230.6666666666665,45.532397853900115
ENSMUSG00000020745,Pafah1b1,0.04015886261173871,8.126763462369686,0.527772417306269,0.6915753245619465,18472,5570.4,41.58049691225048
ENSMUSG00000076258,Gm23935,0.13232290768752206,7.152457584041575,0.5278555589629185,0.6915753245619465,"NA",57,73.6842105263158
ENSMUSG00000005447,Pafah1b3,0.07692311534719533,3.538880097470271,0.5278942507576975,0.6915753245619465,18476,776.4285714285714,56.57773689052438
ENSMUSG00000029201,Ugdh,-0.047524184907422475,5.4426641839986045,0.5280999714614707,0.6917159341271022,22235,2445.5,44.14230218769167
ENSMUSG00000035529,Prdm4,0.05045652103285665,5.3767265726762865,0.5281318231755601,0.6917159341271022,72843,2240.1428571428573,50.67916586952365
ENSMUSG00000020463,Ppp4r3b,-0.04479093196665195,7.177268146761547,0.5284328662767289,0.6920248928111719,104570,1546,40.38994640547036
ENSMUSG00000024668,Sdhaf2,-0.04603719327796406,5.892256586083206,0.5285468978507151,0.6920888990347998,66072,1624.7777777777778,45.312179443342686
ENSMUSG00000041420,Meis3,0.06267473397464239,4.839209896906783,0.5286172650405375,0.6920957215901133,17537,1217.888888888889,58.43444941155004
ENSMUSG00000026388,3110009E18Rik,-0.15535954028658513,1.6290029133991812,0.5287320161500701,0.692160645248465,73103,628,45.090233545647564
ENSMUSG00000021932,Rnaseh2b,-0.08780929505026167,4.991121067450708,0.5287973673642627,0.6921608916997164,67153,1866.75,45.37297442078476
ENSMUSG00000020718,Polg2,0.12028119051318709,3.763849992113361,0.5288979751276071,0.6922072809025926,50776,1543.6666666666667,50.15115525804361
ENSMUSG00000032540,Abhd5,-0.07177156308615064,3.821180578040992,0.5293082068508271,0.6926588361672399,67469,1457.625,47.21721979247063
ENSMUSG00000016940,Kctd2,-0.059994081306935544,5.342797937536977,0.5301104084448836,0.693623153301497,70382,1295.2,56.93329215565162
ENSMUSG00000052712,BC004004,-0.05553710315278348,6.244866460684624,0.5302727128531979,0.693750062313914,80748,1773.576923076923,50.91405894216381
ENSMUSG00000022529,Zfp263,0.08258426016493166,5.8261777892597735,0.5304623476699245,0.6939126917426033,74120,2511.1428571428573,48.98168164751395
ENSMUSG00000020553,Pctp,0.09652414143747859,4.67271290421491,0.5305815541124601,0.6939257300346496,18559,2723,48.4759456481821
ENSMUSG00000039055,Eme1,-0.19564501808361945,2.2099175671723432,0.5306029730127494,0.6939257300346496,268465,1122,53.94385026737968
ENSMUSG00000096727,Psmb9,-0.039814148377494134,7.593173917910538,0.5313253905857803,0.6946909913167214,16912,1095.857142857143,54.3996871333594
ENSMUSG00000036371,Serbp1,-0.05558195765958296,9.370497938446606,0.5313434627996928,0.6946909913167214,66870,2148.8125,44.42860882464149
ENSMUSG00000031590,Frg1,-0.0678989115978918,6.353309693470056,0.5313843254046658,0.6946909913167214,14300,892.5,43.977591036414566
ENSMUSG00000086725,A630052C17Rik,0.17530227308711135,1.5227906691710842,0.531454438450369,0.6946971505316047,"NA",2203,48.7063095778484
ENSMUSG00000029512,Ulk1,-0.07239949452305175,5.486307914427979,0.5317142830345437,0.6948940340654383,22241,1297.3636363636363,58.11085417980521
ENSMUSG00000026095,Asnsd1,0.08534015910793756,3.017540749296892,0.5317975266031957,0.6948940340654383,70396,1227.6,43.320299771912666
ENSMUSG00000036299,BC031181,-0.04571994729056143,5.522871357134415,0.5318013182939133,0.6948940340654383,407819,901.75,46.77016911560854
ENSMUSG00000020189,Osbpl8,0.04857456033182912,6.725284085595499,0.5321129430841309,0.6951697147175103,237542,3286.6,43.199659222296596
ENSMUSG00000022702,Hira,-0.06961593086826859,3.9028113580697084,0.5321431886996871,0.6951697147175103,15260,1607.888888888889,52.45663741275654
ENSMUSG00000004931,Apba3,-0.04637155935774277,4.883214234472781,0.5322926717834806,0.6952794834830461,57267,866.8181818181819,60.41950707918196
ENSMUSG00000027605,Acss2,-0.08618280022655954,4.742201542900378,0.5323986220730177,0.6953323698093684,60525,1919.6,49.63013127734944
ENSMUSG00000040407,Akap9,0.08210250288978536,6.447224317921589,0.5326484114177358,0.6955084909123309,100986,1843.0625,44.728542846485155
ENSMUSG00000028344,Invs,-0.06638074768286796,4.235981118654783,0.5326644298222379,0.6955084909123309,16348,2663.6666666666665,47.08421974721562
ENSMUSG00000029147,Ppm1g,-0.041969557866697,7.656068124606092,0.5328740196814241,0.6956966368063037,14208,1495.3333333333333,51.72759696834595
ENSMUSG00000020728,Cep112,0.14308678138763184,1.7192415179461469,0.5330080203124903,0.6957860626470778,76380,1463.2777777777778,44.937165420099475
ENSMUSG00000076928,Trac,0.05099127544244813,9.40871489289971,0.5331469527666322,0.6958819036971206,"NA",674,48.07121661721065
ENSMUSG00000024309,Pfdn6,0.04404221693537737,5.854933895309576,0.5335204128604314,0.6962837971991034,14976,633.3333333333334,54.947368421052644
ENSMUSG00000066538,Gm6254,-0.1389307690965709,0.7624464812806842,0.5338401260998523,0.6966154569327557,"NA",1072,45.5223880597015
ENSMUSG00000017774,Myo1c,0.04305440096903097,6.968467022614441,0.5339181489989675,0.6966316888179624,17913,2436.7,55.4766692658103
ENSMUSG00000057672,Pkn1,0.046892152362892035,9.113207439346068,0.5340284794642806,0.6966900649557342,320795,2187.777777777778,57.348908075165056
ENSMUSG00000034987,Hrh2,-0.0630041535675021,4.445049675933299,0.5343808824591463,0.697064194213564,15466,3694,50.23461469048906
ENSMUSG00000081051,Gm15427,-0.10759521574339694,3.9360473830495684,0.5345184562045688,0.6971580355850847,"NA",531,56.6854990583804
ENSMUSG00000045268,Zfp691,0.1159542794073137,2.2727994603271218,0.5348100404183432,0.6974527009605453,195522,1472.75,54.74452554744528
ENSMUSG00000026248,Mrpl44,-0.07250664603602609,4.783474210979661,0.5355027233692331,0.6982703078355014,69163,1154.5,51.71069727154615
ENSMUSG00000032615,Nt5m,-0.07415965222300339,3.2961254207759008,0.5356850150608252,0.6984222695441371,103850,1557.25,55.434259110611656
ENSMUSG00000014498,Ankrd52,-0.09231739219141906,6.622086280330475,0.5358510309357002,0.698552976263992,237615,3538,54.682494818164685
ENSMUSG00000047141,Zfp654,-0.06160640750278776,5.977667654445878,0.5362467289831815,0.6989830353735862,72020,5501,35.83893837484095
ENSMUSG00000061898,Rbak,0.12770663487133066,3.383799674650011,0.5367682934408785,0.6994982964996883,57782,2703.5,48.60366191973371
ENSMUSG00000041684,Bivm,0.06812068239619336,3.7632173025149167,0.5367818037881783,0.6994982964996883,246229,1438.5,43.91148186768625
ENSMUSG00000053716,Dusp7,0.07387364615851519,6.1012715331657645,0.5368395888783147,0.6994982964996883,235584,1290.25,56.50067816314665
ENSMUSG00000022109,Med4,0.06211407715832291,4.690216290165206,0.5369517530611153,0.6995251912647471,67381,1628.6666666666667,47.62586983217356
ENSMUSG00000049940,Pgrmc2,-0.047983428933287046,5.61169521951686,0.5369919421552202,0.6995251912647471,70804,1801.5,48.76491812378577
ENSMUSG00000030844,Rgs10,-0.05810173504060373,6.541120114029523,0.5371567299117396,0.6996540509040464,67865,484,51.51515151515154
ENSMUSG00000051890,Klhdc1,-0.09853984055878849,4.288194708998685,0.5372695056884008,0.6997151409296462,271005,1146,44.720767888307165
ENSMUSG00000030291,Med21,0.06451784458685607,4.3426339268466885,0.5374184107436458,0.699823263322178,108098,929.2857142857143,43.96617986164489
ENSMUSG00000044496,2510039O18Rik,-0.04170487990395293,6.900653694583436,0.5375819075122632,0.6999503581264108,77034,2731,61.4426949835225
ENSMUSG00000025268,Maged2,-0.10091932512565577,3.364744469546954,0.5377999362198771,0.7001484155567513,80884,1479.9,54.03743496182174
ENSMUSG00000092074,Dynlt1a,-0.14935702967841946,1.6963381237249129,0.5379060214706973,0.7001534915890268,100310872,2500.6666666666665,48.42708611037053
ENSMUSG00000037535,1700021A07Rik,-0.10719395785068105,1.6599214171386998,0.537935666057056,0.7001534915890268,"NA",399.3333333333333,49.99999999999999
ENSMUSG00000073700,Klhl21,-0.06681727640089845,4.935173108445429,0.5380730978391931,0.7001925598548223,242785,3986,59.2574009031611
ENSMUSG00000024038,Ndufv3,0.07442299922255617,5.87917098556411,0.5381217690662935,0.7001925598548223,78330,1085.4,53.21540445918554
ENSMUSG00000022574,Naprt,0.08066664703592998,3.615277859641038,0.5381634399034805,0.7001925598548223,223646,1185.75,58.54944128188912
ENSMUSG00000066441,Rdh11,-0.08471866529778065,4.937034887416975,0.5385146234776556,0.7005636657170431,17252,1916.6666666666667,47.82608695652172
ENSMUSG00000090963,Gm17655,-0.09664367390373631,2.384571345227092,0.5386407149819207,0.7005640422323213,"NA",1015.5,37.02609551944851
ENSMUSG00000034320,Slc26a2,-0.049074891137358884,5.957971667682695,0.5386468210234765,0.7005640422323213,13521,3971.25,44.91658797607805
ENSMUSG00000034951,Cog7,0.0790917877731321,3.9026445807761903,0.5390485702910459,0.7010007239999375,233824,2987.25,50.882919072725734
ENSMUSG00000030397,Mark4,0.041974704750051314,5.407660508985857,0.5391533801059303,0.7010073660867118,232944,2508.4,60.4847711688726
ENSMUSG00000012640,Zfp715,0.07638732394718764,5.088964443489302,0.5391856694528747,0.7010073660867118,69930,2226.1428571428573,42.59770262465508
ENSMUSG00000050891,Tatdn1,0.0788195953064775,3.265418243102625,0.5393740766973554,0.7011114858551253,69694,1165.6,42.424502402196296
ENSMUSG00000059674,Cdh24,0.18843049252519145,2.9468695713633264,0.5393977652427117,0.7011114858551253,239096,2124.5,61.04965874323374
ENSMUSG00000030869,Ndufab1,-0.04878305594080745,5.330581698925557,0.5395811317074264,0.7011669864621164,70316,975.9,44.984117225125516
ENSMUSG00000026126,Ptpn18,0.06878074648060904,7.154927891241311,0.5395944391507288,0.7011669864621164,19253,1278.4285714285713,52.441613588110414
ENSMUSG00000031813,Mvb12a,-0.04849361499132621,6.176005043089086,0.539638496924101,0.7011669864621164,73711,805.2857142857143,58.80787653006917
ENSMUSG00000062762,Ei24,-0.04671773857036112,6.33343860918994,0.5397902027196736,0.7012199871785878,13663,1271.7272727272727,47.60883551361784
ENSMUSG00000044468,Tent5c,-0.05758031669641145,6.455989753654797,0.5399610055923492,0.7012199871785878,74645,2218.3333333333335,49.391435011269685
ENSMUSG00000025184,R3hcc1l,-0.044252528824023314,5.124833694879851,0.5399748200692047,0.7012199871785878,52013,1913.4,44.12041392285983
ENSMUSG00000005378,Bud23,-0.05159981140852188,5.104264751896959,0.5399989371124918,0.7012199871785878,66138,747.6666666666666,56.246098974587596
ENSMUSG00000047921,Trappc9,-0.10253856829791548,5.769844117684321,0.5400626590121033,0.7012199871785878,76510,3362.3333333333335,55.70040646376524
ENSMUSG00000024269,Tpgs2,0.10689434040735524,4.191806044896883,0.5400753827064608,0.7012199871785878,66648,3791.5,44.784386126862685
ENSMUSG00000061533,Cep128,0.08012002184951625,3.6911086239268482,0.540357343428241,0.7014100561192513,75216,1884.076923076923,45.80900665496263
ENSMUSG00000051278,Zgrf1,-0.12036279305317815,3.37569240351908,0.5404336422501489,0.7014100561192513,71643,5296,43.30492015537331
ENSMUSG00000075595,Zfp652,-0.05773664404320752,6.434481675178339,0.5404394616848933,0.7014100561192513,268469,5911.5,50.393301192590705
ENSMUSG00000055093,Gm8430,-0.10660400669055488,2.8758109652907806,0.5404859074878622,0.7014100561192513,"NA",471,46.072186836518
ENSMUSG00000016252,Atp5e,0.08081306453758938,7.263853653728243,0.5405985536135973,0.7014705395166908,67126,840,52.460317460317484
ENSMUSG00000078348,Sf3b5,-0.11934809883156042,5.3784413504967965,0.5409320470956084,0.7018175405215039,66125,3841,45.4829471491799
ENSMUSG00000083899,Gm12346,0.17871527860656486,1.3280920629972408,0.5411501335602739,0.7020050536956769,"NA",2255,43.5033259423503
ENSMUSG00000032305,Fam219b,0.06052269983084217,4.785487316359467,0.5412087539741949,0.7020050536956769,78323,2119.6666666666665,53.53042931278498
ENSMUSG00000033961,Zfp446,-0.06226341169929816,3.1656985240651707,0.5416164220838504,0.7024310175112054,269870,3315.5,52.108781983612346
ENSMUSG00000069049,Eif2s3y,0.053983979191871694,6.1495550657559255,0.5416771143454069,0.7024310175112054,26908,1272,37.27725366876311
ENSMUSG00000029136,Rbks,-0.08746583258914309,3.147359650015263,0.5417788058199272,0.7024310175112054,71336,664.6666666666666,48.19458375125379
ENSMUSG00000020023,Tmcc3,-0.13189620598743929,1.9246693865624598,0.541841141142074,0.7024310175112054,319880,1935.6666666666667,50.79501750760577
ENSMUSG00000078919,Dpm1,0.21229623703748535,2.7240542569451565,0.5418677986713253,0.7024310175112054,13480,1238.9,42.97360561788683
ENSMUSG00000062519,Zfp398,-0.06019756579910017,5.229925201095796,0.542478147237565,0.7031364100009049,272347,4963.333333333333,46.239086635325705
ENSMUSG00000020654,Adcy3,-0.05591078863128796,5.6331054100078815,0.5430271705739105,0.7037621529814638,104111,3221.625,56.18670701897337
ENSMUSG00000029440,Psmd9,-0.08523978113846667,4.490347162668595,0.5431406120119384,0.7038232988643174,67151,1343.5714285714287,50.388091440723045
ENSMUSG00000040620,Dhx33,-0.051235047598406754,5.096283048146835,0.543563829788645,0.7042858014168074,216877,2120.1111111111113,49.672449033069555
ENSMUSG00000048521,Cxcr6,-0.14174680111470056,3.880235132400749,0.5437471281716584,0.7044373698547818,80901,1902,43.05993690851736
ENSMUSG00000015850,Adamtsl4,0.10919787399391476,3.9359903486106385,0.5441706019089658,0.7049000162776872,229595,1807,60.143884892086334
ENSMUSG00000056515,Rab31,0.10026858572933828,3.196211679334653,0.5443284913766454,0.7049816575708557,106572,2014,49.428997020854034
ENSMUSG00000022370,Mrpl13,-0.09339935262438583,5.1258184442777095,0.5444207781681596,0.7049816575708557,68537,1862.4,43.7607388316151
ENSMUSG00000035877,Zhx3,-0.06778453019345496,3.674528064207077,0.5444517171469301,0.7049816575708557,320799,4680.333333333333,50.17092799658146
ENSMUSG00000038068,Rnf144b,0.16552620160386125,1.3014235035930923,0.5444991073913859,0.7049816575708557,218215,3892,48.856628982528264
ENSMUSG00000015149,Sirt2,-0.03928988357247329,6.365700772714321,0.5447187944791444,0.7051801383251032,64383,1262.9,54.41444294876871
ENSMUSG00000030922,Lyrm1,0.08622009089811963,2.890910524853436,0.5448437527842189,0.7052314791919637,73919,1488.2222222222222,45.49051814245185
ENSMUSG00000021038,Vipas39,0.05415150990718742,5.709316722256425,0.5448912398539302,0.7052314791919637,104799,1842.6666666666667,49.276410998552834
ENSMUSG00000027341,Tmem230,-0.044340496201800327,4.446784887175125,0.5453058863211886,0.7056821545447934,70612,1402.8333333333333,45.66947843649756
ENSMUSG00000028651,Ppie,-0.060456352972256065,5.2801537997101065,0.5455310673440678,0.7058875621060651,56031,880.5,51.67518455423054
ENSMUSG00000029513,Prkab1,0.04676946940101839,5.782504139325125,0.5460555132920735,0.7064801050168581,19079,1049.7777777777778,56.27646062658763
ENSMUSG00000094483,Purb,0.03445543733406691,7.84539410768837,0.5464199961999389,0.7068655705316953,19291,8319,42.0483231157591
ENSMUSG00000017686,Rhot1,-0.041172393561782976,5.41020921405136,0.5465736141730317,0.7069613885961198,59040,2351.2727272727275,43.496752242499205
ENSMUSG00000032469,Dbr1,-0.05743931219040307,4.571499277705978,0.5466271779834242,0.7069613885961198,83703,899.3333333333334,48.64714603409932
ENSMUSG00000030763,Lcmt1,-0.06037746789961817,4.652782152957885,0.5466970827889133,0.7069657186978131,30949,994.5,50.075414781297155
ENSMUSG00000079426,Arpc4,-0.06407730986961063,8.096640193331702,0.5469505881187735,0.7071668309101398,68089,1270.5,53.069657615112185
ENSMUSG00000028331,Trmo,-0.06761886222114416,3.2402395553357866,0.5470630126086705,0.7071668309101398,74753,1736,52.016129032258064
ENSMUSG00000082454,Gm12183,0.08904823140767537,2.3075372827559266,0.5471075269209258,0.7071668309101398,"NA",1848,43.9935064935065
ENSMUSG00000011877,Git1,-0.042726299034277174,6.149337957453573,0.5471189057069787,0.7071668309101398,216963,1785.1666666666667,58.211184763327424
ENSMUSG00000019797,1700021F05Rik,-0.0779292468467484,2.6654028899734508,0.5472468344357934,0.7072461218368411,67851,1112.75,50.01123343068976
ENSMUSG00000030880,Polr3e,-0.057135206738659856,5.341017470340977,0.5483976526061596,0.7086471856426554,26939,2669,52.09816410640687
ENSMUSG00000025893,Kbtbd3,0.09023270466046335,2.7007786034737413,0.5485118601889559,0.7087085487078323,69149,2272,38.16021126760564
ENSMUSG00000109901,Chmp1b,0.04652331995495809,6.196433336377297,0.5487913833190589,0.7089834679658287,67064,2524,40.6101426307448
ENSMUSG00000029233,Srd5a3,-0.04554171744080247,5.763595911799678,0.5489040712061055,0.7090428121550836,57357,1217.875,51.11362003489683
ENSMUSG00000023961,Enpp4,0.10462209984472719,4.596098645270899,0.5491190691511587,0.7091482697419088,224794,4502.5,41.987784564131076
ENSMUSG00000038388,Mpp6,0.06978746707895282,4.860409379584537,0.5491192354196197,0.7091482697419088,56524,1733.2222222222222,44.65670876338227
ENSMUSG00000022253,Nadk2,0.05103897598780819,4.295096132432592,0.5492618193635262,0.7091600225166533,68646,1749.6923076923076,44.10885430405346
ENSMUSG00000074682,Zcchc3,-0.1610851640507681,1.7030334943067262,0.5492618626665888,0.7091600225166533,67917,3073,56.719817767653794
ENSMUSG00000050002,Idnk,0.06402064537121374,6.022204885191592,0.5494688353237966,0.7093301766919411,75731,1203.25,52.275088302514
ENSMUSG00000038605,Samd10,0.05814490294058376,4.443612784846681,0.5495272099414407,0.7093301766919411,229011,1675.3333333333333,55.153203342618404
ENSMUSG00000029735,Tpk1,-0.08567826784269197,2.0518866941666265,0.5496479511571385,0.7093420719122129,29807,1640,42.66260162601623
ENSMUSG00000022559,Fbxl6,-0.04553149963801008,5.941570243160843,0.5496699862464154,0.7093420719122129,30840,1207.6666666666667,59.27408225227712
ENSMUSG00000027544,Nfatc2,-0.04738638817561092,7.3697328297975195,0.5497916725670505,0.7094129186111772,18019,3832.777777777778,56.44296274822439
ENSMUSG00000027805,Pfn2,0.11025855100288702,1.9786868771887554,0.5500539329840188,0.7096651131004795,18645,1484,47.75943396226413
ENSMUSG00000034390,Cmip,-0.04651429131319884,6.762279531750061,0.5501840792588653,0.7097468168432921,74440,2905.75,55.054633055149274
ENSMUSG00000052833,Sae1,0.050453038120105424,7.499717152731141,0.5504626285953572,0.7100199199684134,56459,1322.75,51.672651672651654
ENSMUSG00000068015,Lrch1,0.04328411824947965,5.376084440261157,0.5505759965546109,0.7100799217342249,380916,1868,48.561295503211994
ENSMUSG00000002458,Rgs19,-0.041413175385650834,6.43173347470774,0.5506510699898659,0.7100806203389048,56470,952.75,55.33980582524272
ENSMUSG00000062373,Tmem65,-0.04684565492224461,5.446434541626344,0.5507102382180284,0.7100806203389048,74868,3497,46.88304260794969
ENSMUSG00000040528,Milr1,-0.0909118238940092,2.797063648853045,0.5508176390320578,0.710132899842034,380732,1151.625,46.91197221317703
ENSMUSG00000038615,Nfe2l1,0.03216111528511706,6.716071171228943,0.5509013785920589,0.7101546654617537,18023,2469.6666666666665,54.43717100823322
ENSMUSG00000020108,Ddit4,-0.07154110407104466,8.065984619926764,0.5510655657156885,0.7102106602040229,74747,1755,57.8917378917379
ENSMUSG00000018583,G3bp1,-0.05537013727411734,8.305623552449592,0.5510785408963996,0.7102106602040229,27041,3647.5,49.472241261137746
ENSMUSG00000019872,Smpdl3a,0.05549378520315149,7.50165670940825,0.5511997012494432,0.7102806292213497,57319,1062,47.99121155053358
ENSMUSG00000032353,Tmed3,0.08209239111385987,5.06916696738597,0.551310277819193,0.710336944565195,66111,1462.5,52.99145299145299
ENSMUSG00000028850,Gpatch3,-0.07651236004144521,3.198420024950383,0.5514497334036106,0.7104210722856196,242691,1236,60.517799352750856
ENSMUSG00000020476,Dbnl,-0.04607537273520806,8.019847885584229,0.5515729735165443,0.7104210722856196,13169,1978,57.56656555443209
ENSMUSG00000021428,Riok1,0.040832253324884424,5.979871472292992,0.5515762175804467,0.7104210722856196,71340,1442.7857142857142,44.120996088915284
ENSMUSG00000030688,Stard10,-0.0796310162477844,4.602797763521846,0.5519044868745576,0.7107576939356876,56018,997.9090909090909,59.43336066320487
ENSMUSG00000013584,Aldh1a2,-0.1754310848853932,1.4928742636630727,0.5521975469266718,0.7110488960425637,19378,2264,50.5742049469965
ENSMUSG00000026922,Agpat2,0.0629410038474011,4.687036729685315,0.5524121226303751,0.7112389777672539,67512,953.8,57.8527993289998
ENSMUSG00000032657,Fam189b,-0.04806263138763027,6.243745030655626,0.5525087785610227,0.7112772083232557,68521,1666.2,58.972512303444944
ENSMUSG00000002372,Ranbp3,-0.03216069797461571,6.655411330923731,0.5529642795332972,0.7117773360643096,71810,1810.125,55.376009944064656
ENSMUSG00000027075,Slc43a1,-0.12153875359654852,1.870474788645922,0.5530929233066881,0.7117787946204776,72401,2522.8333333333335,53.28004228050475
ENSMUSG00000073492,Gm10521,0.15530478360768932,2.86849872080429,0.5531342087466684,0.7117787946204776,"NA",2574,42.5019425019425
ENSMUSG00000070462,Tlnrd1,0.07868944536649446,5.035019118109552,0.5532066891179109,0.7117787946204776,80889,4433,54.7710354161967
ENSMUSG00000097061,9330151L19Rik,0.18416473293734575,2.7553107013085176,0.5532334521169896,0.7117787946204776,"NA",2545,53.516699410609
ENSMUSG00000025931,Paqr8,0.058245295793445825,3.936789859170978,0.5534028247344773,0.711910476484149,74229,3242.25,48.962911558331406
ENSMUSG00000002055,Spag5,0.15029596371827256,4.7348105164532095,0.553551233286589,0.7120151610523308,54141,1435,50.80139372822298
ENSMUSG00000041064,Pif1,0.19764313253638344,2.7561064736381407,0.5538262856399966,0.7122664132052381,208084,2696.75,55.302679150829725
ENSMUSG00000050017,Pitpnb,-0.03712610621602362,6.2543257459493775,0.5538806790694094,0.7122664132052381,56305,1682,46.32877526753861
ENSMUSG00000032596,Uba7,0.06651024274601333,6.961198007736048,0.5541669392650879,0.7123460107238901,74153,1843.1333333333334,54.873946540311785
ENSMUSG00000015750,Aph1a,-0.049883218090979224,6.134255245612763,0.5541788145937487,0.7123460107238901,226548,1857.25,53.66805761206085
ENSMUSG00000042712,Tceal9,-0.07926642433874297,4.743158109361172,0.5543073596207333,0.7123460107238901,22381,953.5,39.80073413738855
ENSMUSG00000061589,Dot1l,0.1006018223101329,6.1185230141783205,0.5543111130745236,0.7123460107238901,208266,3123.1428571428573,58.10538834507364
ENSMUSG00000057691,Zfp746,0.03965213160800595,5.833939238819338,0.5543918308344793,0.7123460107238901,69228,2208.5,54.478907252282845
ENSMUSG00000095990,Zfp97,0.09210952276010712,2.9458367196529647,0.5544071651890882,0.7123460107238901,22759,2684,37.5931445603577
ENSMUSG00000030697,Ppp4c,0.033526807805292456,7.543118272599008,0.5544120194553191,0.7123460107238901,56420,976.0909090909091,53.21784483561515
ENSMUSG00000024122,Pdpk1,0.048182164429905396,6.962496336284713,0.5545298152599886,0.7124111874324623,18607,2133.5454545454545,47.62026503046573
ENSMUSG00000038374,Rbm8a,-0.0830471404215299,6.426201567303766,0.5546427322681913,0.7124700812858541,60365,1935.5,44.35546370446912
ENSMUSG00000026436,Elk4,-0.11158525169805956,6.937357379240537,0.5549667311450787,0.7128000747549004,13714,1516.7142857142858,48.79909578977113
ENSMUSG00000015092,Edf1,0.05045437647746946,7.174523076198386,0.5551142117107509,0.7128336339994737,59022,690.6,58.441934549666954
ENSMUSG00000021497,Txndc15,-0.08082447090867659,4.818434542627712,0.5551270778048999,0.7128336339994737,69672,2407.5,50.737279335410186
ENSMUSG00000046079,Lrrc8d,-0.046665331578296526,6.262109578747112,0.5554210788106327,0.7130137941216457,231549,2130.3,50.27460920997043
ENSMUSG00000065954,Tacc1,-0.06509609766875232,7.074659867531758,0.5554363088567555,0.7130137941216457,320165,1939.4615384615386,50.60881291397295
ENSMUSG00000035623,Rsf1,0.039901394888234465,6.5037437508336895,0.55549931325063,0.7130137941216457,233532,3511.5,42.385732592909015
ENSMUSG00000037553,Zdhhc18,0.050835749304237204,8.448908351367525,0.5556285822972205,0.7130137941216457,503610,1345,57.71003717472117
ENSMUSG00000030064,Frmd4b,-0.04882937193436562,5.317958236464332,0.5556317118172831,0.7130137941216457,232288,2378,48.033253542084516
ENSMUSG00000013973,Dedd,0.059426202936366405,5.02204294651378,0.5557198778556929,0.7130137941216457,21945,1428.9,51.26320946182377
ENSMUSG00000020776,Fbf1,0.07256104175830998,3.662712552987592,0.5558228492253193,0.7130137941216457,217335,2178.75,56.947791164658625
ENSMUSG00000085175,Gm11423,0.1540430388096879,1.1914307001769382,0.555837448568664,0.7130137941216457,"NA",670.5,46.53243847874722
ENSMUSG00000039656,Rxrb,-0.04083214585003926,6.1556049894422555,0.5559113167371652,0.7130137941216457,20182,1436.1,60.538959682473376
ENSMUSG00000052337,Immt,-0.04305629059817544,7.029668722842993,0.5559725690615709,0.7130137941216457,76614,2015,46.472881956752914
ENSMUSG00000063320,1190007I07Rik,-0.08925556970283847,2.6681747341405218,0.556005766965693,0.7130137941216457,544717,562.8,51.59914712153516
ENSMUSG00000057396,Zfp759,-0.09681258799425331,2.455408019372987,0.5564786577455636,0.7135340780508663,268670,1558.6666666666667,39.39264328485888
ENSMUSG00000036086,Zranb3,-0.1301476218071472,2.540878983008885,0.5569564489170068,0.7140236757315113,226409,2292.8571428571427,45.277258566978176
ENSMUSG00000029253,Cenpc1,-0.04810653246446106,5.094362418937071,0.5569949328856433,0.7140236757315113,12617,2093,41.57907310081225
ENSMUSG00000015396,Cd83,0.16843825379994412,3.3522946715516997,0.5571443820929933,0.7141290728359811,12522,2317.5,50.8090614886731
ENSMUSG00000009575,Cbx5,-0.07038987277121768,6.990972783692641,0.5572944952574994,0.7142352954422247,12419,3496.5,43.243243243243235
ENSMUSG00000025137,Pcyt2,0.07774412338664459,5.401986814587685,0.5573855438463661,0.7142404299973404,68671,874.75,59.283604839477945
ENSMUSG00000026031,Cflar,0.08338188674477097,6.812273355324489,0.5574329848124602,0.7142404299973404,12633,1829.7692307692307,46.63051246479167
ENSMUSG00000027163,Commd9,-0.07202374943146711,3.214636500421121,0.5576803802131481,0.7144712337020938,76501,576,53.081597222222214
ENSMUSG00000051331,Cacna1c,0.08293178905916898,4.176663758728711,0.5577657101331368,0.7144943768733936,12288,6620.481481481482,52.91211895744408
ENSMUSG00000033964,Zbtb41,0.05146495896769653,5.510967955068441,0.5579295324305797,0.7146180505821317,226470,4763.666666666667,38.702680008396875
ENSMUSG00000078502,Gm13212,-0.06709886766489563,4.793478988780646,0.558697123605785,0.7155129722316986,433801,2438,35.78069455838118
ENSMUSG00000029461,Fam168a,-0.042673927959736575,6.036309808638641,0.5587629546847995,0.7155129722316986,319604,2200.1,50.89314122085362
ENSMUSG00000035443,Thyn1,-0.05627843656030925,4.606010977632495,0.5590575903452489,0.7158039687376125,77862,808.625,46.91606121502551
ENSMUSG00000074802,Gas2l3,0.142884836335461,3.1890237151629055,0.5592088650961806,0.7158685255191416,237436,2154.875,43.56981263414353
ENSMUSG00000027678,Ncoa3,-0.05206445423041318,8.71912477428022,0.5592428002972921,0.7158685255191416,17979,3076.2,50.76392952343802
ENSMUSG00000025779,Ly96,0.11241643647004199,1.5332319441782434,0.5593993894786575,0.7159826864733462,17087,575.6666666666666,40.35900405327157
ENSMUSG00000023274,Cd4,0.04061768102788238,9.364973221276594,0.559470056461119,0.7159868602084345,12504,1313,51.393754760091376
